https://www.codewars.com/kata/546f922b54af40e1e90001da/train/javascript, Replace With Alphabet Position, hard
https://www.codewars.com/kata/5526fc09a1bbd946250002dc/train/javascript, Find The Parity Outlier, medium
https://www.codewars.com/kata/53dc54212259ed3d4f00071c/train/javascript, Sum Arrays, easy
https://www.codewars.com/kata/5168bb5dfe9a00b126000018/train/python, Reversed Strings, easy
https://www.codewars.com/kata/55f9bca8ecaa9eac7100004a/train/python, Beginner Series 2 Clock, easy
